col_ID,Target,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,Press_mm_hg,RH_out,Windspeed,Visibility,rv1,rv2
A5140,230,0,19.7,38,17.6,39.7,21.56666667,39.12666667,18.89,35.03,18.16666667,42.93333333,-3.026666667,83.25666667,18.29,29.79,20.2,38.53,17.79,38.5,772.2,95,1,61,3.165623953,3.165623953
A5141,150,0,19.7,38.09,17.63333333,39.73,21.73,38.83333333,18.92666667,35.26666667,18.2,42.86333333,-2.693333333,83.79666667,18.23,29.73,20.2,38.36333333,17.79,38.26,772.2,96,1,61,21.11983757,21.11983757
A5142,70,10,19.7,38.09,17.76,39.79,21.79,38.5,19.06666667,35.52666667,18.2,42.73,-2.123333333,84.82333333,18.29,29.79,20.2,38.245,17.73,38.12666667,772.2,97,1,61,48.29424357,48.29424357
A5143,100,0,19.79,38.23,17.86,39.7,21.85666667,38.1,19.13333333,35.59,18.2,42.56,-1.523333333,85.36333333,18.29,29.79,20.2,38.09,17.79,37.83333333,772.2,98,1,61,17.35389208,17.35389208
A5144,390,0,19.79,38.29,18.06666667,39.7,21.66333333,37.76666667,19.2,35.66333333,18.2,42.43333333,-1,85.72666667,18.29,29.89,20.2,38.03,17.79,37.595,772.2166667,96.5,1.166666667,61.5,25.78912079,25.78912079
A5145,270,10,19.79,39.2,18.23,39.4,21.55,37.94,19.23,35.73,18.2,42.29,-0.6,86.06,18.29,29.89,20.13333333,37.96666667,17.79,37.43333333,772.2333333,95,1.333333333,62,23.20448632,23.20448632
A5146,280,0,19.79,39.12666667,18.35666667,39.12666667,21.63333333,38.46333333,19.29,35.79,18.2,42.29,-0.233333333,86.36666667,18.29,29.89,20.13333333,37.9,17.79,37.36333333,772.25,93.5,1.5,62.5,31.95236732,31.95236732
A5147,260,0,19.89,39.46333333,18.56666667,39.09,21.76,38.53,19.39,35.7,18.23,42.29,0.075,86.5925,18.29,29.815,20.2,37.745,17.79,37.23,772.2666667,92,1.666666667,63,21.16786799,21.16786799
A5148,240,10,19.89,39.66333333,18.7,39.03,21.92666667,38.46666667,19.39,35.7,18.23,42.29,0.333333333,86.83,18.29,29.79,20.2,37.76,17.82333333,37.26666667,772.2833333,90.5,1.833333333,63.5,22.06969992,22.06969992
A5149,260,0,20,39.43333333,18.79,38.63333333,22.06666667,38.32666667,19.5,35.79,18.29,42.36333333,0.566666667,87.22666667,18.39,29.7,20.2,37.62666667,17.89,37.4,772.3,89,2,64,13.17983314,13.17983314
A5150,190,0,20.06666667,39.5,18.85666667,38.56,22.23,37.96666667,19.6,35.79,18.29,42.29,0.833333333,87.3,18.39,29.7,20.2,37.43,17.89,37.59,772.2833333,85.33333333,2.333333333,60,0.901582791,0.901582791
A5151,120,0,20.03333333,39.53,19,38.5,22.29,37.69333333,19.6,35.79,18.29,42.2,1.133333333,87.2,18.42666667,29.7,20.2,37.23,17.89,37.59,772.2666667,81.66666667,2.666666667,56,17.75320374,17.75320374
A5152,70,0,20.16666667,39.46333333,19.06666667,38.5,22.29,37.4,19.7,35.79,18.29,42.2,1.326666667,87.06,18.5,29.7,20.2,37.06,17.89,37.53,772.25,78,3,52,21.35044672,21.35044672
A5153,50,0,20.23,39.16333333,19.13333333,38.36333333,22.23,36.92666667,19.76,35.79,18.34,42.1,1.566666667,86.93333333,18.53333333,29.56666667,20.2,36.93333333,17.89,37.66333333,772.2333333,74.33333333,3.333333333,48,11.59518451,11.59518451
A5154,70,0,20.29,39.03,19.13333333,37.76333333,22.03,36.6,19.76,35.7,18.39,41.83333333,1.7,86.46666667,18.6,29.42666667,20.23,36.76,17.92666667,37.7,772.2166667,70.66666667,3.666666667,44,47.79010622,47.79010622
A5155,40,0,20.29,37.69666667,18.85666667,35.43,21.82333333,35.86,19.76,35.7,18.32333333,41.29333333,1.86,85.23333333,18.73,29.39,20.29,36.62666667,17.92666667,37.7,772.2,67,4,40,10.40132542,10.40132542
A5156,40,0,20.315,36.8975,18.85666667,35.56333333,21.66666667,35.16333333,19.79,35.7,18.32333333,40.36333333,2.06,83.96666667,18.93,29.32333333,20.32333333,36.43,18,37.79,772.1166667,66.66666667,4,40,47.53078603,47.53078603
A5157,40,0,20.39,36.62666667,19,35.96333333,21.53333333,35.09,19.85666667,35.76,18.39,39.96333333,2.23,80.36,19.06666667,29.16666667,20.46333333,36.23,18,37.79,772.0333333,66.33333333,4,40,36.08253383,36.08253383
A5158,60,0,20.53333333,36.46666667,19.06666667,36.22333333,21.39,35.12666667,19.92666667,35.7,18.39,39.79,2.363333333,77.5,19.26,29.03333333,20.63333333,35.96666667,18,38.22666667,771.95,66,4,40,45.51664009,45.51664009
A5159,80,0,20.6,36.26666667,19.15,36.4,21.32333333,35.26,20,35.62666667,18.39,39.73,2.626666667,74.56333333,19.46,28.79,20.76,35.82666667,18,38.89333333,771.8666667,65.66666667,4,40,14.86601233,14.86601233
A5160,170,0,20.73,36.29,19.23,36.46333333,21.29,35.23,20,35.59,18.42666667,39.7,2.833333333,72.16333333,19.66666667,28.79,20.96,35.66333333,18,39.63333333,771.7833333,65.33333333,4,40,45.97289184,45.97289184
A5161,70,0,20.85666667,36.29,19.29,36.53,21.29,35.43,20,35.53,18.5,39.76,3.03,70.43,19.82333333,28.6,21.1,35.46333333,18,40.02666667,771.7,65,4,40,46.4619132,46.4619132
A5162,60,0,20.92666667,36.33,19.32333333,36.59,21.39,35.56666667,20,35.5,18.53333333,39.82666667,3.09,68.83,19.96333333,28.53333333,21.32333333,35.26,18,40.3,771.6833333,64,3.833333333,40,22.59386592,22.59386592
A5163,70,0,21.06666667,36.53,19.39,36.59,21.39,35.7,20,35.5,18.6,39.9,3.345,66.85,20.1,28.46333333,21.46333333,35.12666667,18.03333333,40.53,771.6666667,63,3.666666667,40,27.50761353,27.50761353
A5164,60,0,21.1,36.4,19.42666667,36.62666667,21.29,35.845,20,35.5,18.63333333,39.9,3.53,63.86333333,20.1,28.39,21.63333333,34.96666667,18.1,40.59,771.65,62,3.5,40,31.0426617,31.0426617
A5165,70,0,21.16666667,36.32666667,19.5,36.7,21.29,35.9,19.92666667,35.5,18.7,39.9,3.59,60.45666667,20.2,28.26,21.7,34.76666667,18.1,40.56,771.6333333,61,3.333333333,40,40.49618653,40.49618653
A5166,80,0,21.2,36.26,19.5,36.59,21.29,35.9,19.96333333,35.4,18.7,39.86333333,3.826666667,59.5,20.2225,28.175,21.79,34.46666667,18.16666667,40.5,771.6166667,60,3.166666667,40,15.06327494,15.06327494
A5167,70,0,21.2,36.26,19.5,36.59,21.29,36.03,19.9175,35.4,18.7,39.79,3.9,58.42666667,20.35666667,28.03333333,21.79,34.295,18.2,40.36333333,771.6,59,3,40,15.82578402,15.82578402
A5168,70,0,21.29,36.26,19.56666667,36.59,21.29,36.09,19.92666667,35.32666667,18.73,39.79,3.933333333,57.03,20.53333333,27.93,21.79,34.12666667,18.2,40.29,771.5,58.33333333,3,40,29.9617187,29.9617187
A5169,70,0,21.29,36.2,19.56666667,36.66333333,21.29,36,20,35.29,18.79,39.73,4.06,55.15666667,20.66666667,27.73,21.79,33.93,18.2,40.2,771.4,57.66666667,3,40,0.622531038,0.622531038
A5170,30,0,21.39,36.06,19.6,36.73,21.29,36,20,35.23,18.79,39.7,4.123333333,53.83333333,20.82333333,27.56666667,21.85666667,33.79,18.2,40.12666667,771.3,57,3,40,42.18948245,42.18948245
A5171,30,0,21.46333333,36,19.6,36.79,21.26,35.86333333,20,35.16333333,18.79,39.62666667,4.19,51.36666667,20.96333333,27.42666667,21.92666667,33.56,18.2,40.06,771.2,56.33333333,3,40,25.3115364,25.3115364
A5172,30,0,21.53333333,35.86333333,19.63333333,36.73,21.26,35.79,20,35.03,18.84,39.645,4.3,51.13,21.13333333,27.16666667,22.06666667,33.43333333,18.26,40.06,771.1,55.66666667,3,40,43.59772288,43.59772288
A5173,110,0,21.6,35.73,19.7,36.79,21.2,35.7,20.03333333,35,18.92666667,39.59,4.3,51.05666667,21.26,27.03333333,22.13333333,33.16333333,18.29,40.09,771,55,3,40,43.56090022,43.56090022
A5174,50,0,21.7,36.09666667,19.7,36.7,21.2,35.7,20.1,34.93333333,19,39.59,4.4,49.93333333,21.42666667,26.82666667,22.26,33.09,18.29,40.09,770.9666667,54.33333333,2.833333333,40,19.8275425,19.8275425
A5175,60,0,21.7,35.7725,19.7,36.23333333,21.26,35.83333333,20.03333333,34.82666667,19,39.09333333,4.466666667,49.99333333,21.5,26.63333333,22.42666667,32.96666667,18.29,40.2,770.9333333,53.66666667,2.666666667,40,23.49730895,23.49730895
A5176,50,0,21.76,34.86,19.7,35.52666667,21.2,35.5,20.1,34.82666667,19,38.56666667,4.5,47.23333333,21.63333333,26.39,22.56666667,32.82666667,18.29,40.2,770.9,53,2.5,40,3.319317545,3.319317545
A5177,50,0,21.79,34.73,19.76,35.4,21.23,35.2,20.1,34.76,19.03333333,38.4,4.5,46.7,21.76,26.26333333,22.6,32.66333333,18.29,40.2,770.8666667,52.33333333,2.333333333,40,16.4312178,16.4312178
A5178,50,0,21.79,34.73,19.84,35.45,21.29,35.2,20.1,34.62666667,19.1,38.4,4.59,44.96666667,21.89,26.03,22.66666667,32.53,18.29,40.2,770.8333333,51.66666667,2.166666667,40,41.1384611,41.1384611
A5179,40,0,21.79,34.79,19.92666667,35.5,21.29,35.16333333,20.1,34.5,19.13333333,38.4,4.53,42.96666667,21.96333333,25.76333333,22.7,32.36333333,18.29,40.09,770.8,51,2,40,30.12991699,30.12991699
A5180,50,0,21.79,34.73,20,35.43333333,21.29,35.09,20.1,34.43333333,19.2,38.4,4.5,43.145,22,25.63333333,22.76,32.23,18.29,40.09,770.7166667,51.5,2.166666667,40,44.91486488,44.91486488
A5181,50,10,21.79,34.76,20,35.29,21.2,35.09,20.06666667,34.33333333,19.2,38.4,4.4,44.46666667,22,25.36,22.76,32.06,18.34,40,770.6333333,52,2.333333333,40,25.26612198,25.26612198
A5182,50,0,21.79,34.7,20,35.29,21.2,35.09,20,34.12666667,19.26,38.4,4.26,44.72666667,22,25.26,22.76,31.92666667,18.39,40,770.55,52.5,2.5,40,49.44854263,49.44854263
A5183,60,0,21.79,34.66333333,20,35.16333333,21.2,35.045,20,33.96666667,19.2,38.26,4.06,45.26666667,22,25.13333333,22.79,31.66666667,18.39,39.93333333,770.4666667,53,2.666666667,40,8.377595816,8.377595816
A5184,40,0,21.79,34.53,20,35.03,21.2,35,20,33.69333333,19.26,38.2,4,44.66666667,22,24.96333333,22.79,31.53333333,18.39,39.9,770.3833333,53.5,2.833333333,40,9.75744715,9.75744715
A5185,50,0,21.79,34.29,20,34.86333333,21.2,35,19.96333333,33.46666667,19.2,37.9,3.9,44.95666667,22,24.82333333,22.79,31.39,18.39,39.9,770.3,54,3,40,47.56356757,47.56356757
A5186,50,0,21.79,34.29,20,34.79,21.2,34.9,19.89,33.4,19.2,37.9,3.9,45.29,22,24.79,22.79,31.39,18.39,39.79,770.2666667,55.83333333,3,40,26.29624059,26.29624059
A5187,50,0,21.76,34.30833333,19.895,34.745,21.15,34.83,19.84,33.2,19.2,37.845,3.546666667,46.45666667,21.96333333,24.695,22.745,31.31,18.39,39.79,770.2333333,57.66666667,3,40,20.54819985,20.54819985
A5188,60,0,21.73,34.32666667,19.79,34.7,21.1,34.76,19.79,33,19.2,37.79,3.193333333,47.62333333,21.92666667,24.6,22.7,31.23,18.39,39.79,770.2,59.5,3,40,42.81130902,42.81130902
A5189,40,0,21.7,34.32666667,19.7,34.7,21.03333333,34.76,19.79,32.93333333,19.13333333,37.79,2.796666667,48.69666667,21.85666667,24.53,22.7,31.29,18.39,39.73,770.1666667,61.33333333,3,40,3.221738024,3.221738024
A5190,70,0,21.7,34.4,19.63333333,34.62666667,21,34.82666667,19.73,32.9,19.1,37.93333333,2.33,50.15666667,21.73,24.39,22.66666667,31.42666667,18.32333333,39.7,770.1333333,63.16666667,3,40,18.6058178,18.6058178
A5191,70,0,21.6,34.2,19.56666667,34.7,20.92666667,34.96666667,19.73,32.9,19.1,38,1.766666667,52.16,21.66666667,24.46333333,22.6,31.56666667,18.32333333,39.7,770.1,65,3,40,4.542135517,4.542135517
A5192,90,0,21.575,34.2225,19.5,34.7,20.89,34.96666667,19.66666667,33.06,19.1,38,1.233333333,53.49333333,21.6,24.46333333,22.7,31.86,18.35666667,39.56,770.1166667,65.5,2.666666667,40,48.10862836,48.10862836
A5193,90,0,21.5,34.29,19.5,34.86,20.82333333,34.96666667,19.6,33,19.1,37.93333333,0.7,54.83333333,21.46333333,24.63333333,22.7,32.13333333,18.29,39.43333333,770.1333333,66,2.333333333,40,35.08903368,35.08903368
A5194,100,0,21.5,34.32666667,19.4725,35,20.85666667,34.96666667,19.56666667,33.03,19.03333333,37.79,0.225,56.3,21.39,24.82666667,22.7,32.36,18.29,39.26,770.15,66.5,2,40,2.507354924,2.507354924
A5195,180,0,21.5,34.4,19.46333333,35,20.85666667,34.96666667,19.5,33.09,19.1,37.73,-0.2,57.63333333,21.35666667,25.06666667,22.7,32.56,18.29,39.12666667,770.1666667,67,1.666666667,40,45.91147911,45.91147911
A5196,390,10,21.5,34.73333333,19.5,35.09,20.89,35.09,19.5,33.12666667,19.13333333,37.56,-0.566666667,59.32333333,21.29,25.26,22.7,32.86,18.29,38.96666667,770.1833333,67.5,1.333333333,40,10.85026155,10.85026155
A5197,370,20,21.5,35.92666667,19.5,35.03,20.89,35.16333333,19.42666667,33.06666667,19.2,37.43333333,-0.833333333,60.32333333,21.16666667,25.26,22.7,33.06,18.29,38.795,770.2,68,1,40,43.50250295,43.50250295
A5198,120,20,21.6,39.25666667,19.6,35.63333333,20.89,35.46333333,19.39,33.49333333,19.23,37.79333333,-1.163333333,61.19666667,21.1,25.2,22.7,33.23,18.29,38.7,770.15,69.16666667,1,38.16666667,25.30868992,25.30868992
A5199,100,10,21.66666667,40.05666667,19.66666667,36.3,20.9725,36.145,19.39,34.1,19.35666667,38.66666667,-1.356666667,62.46333333,20.96333333,25.39,22.7,33.15666667,18.29,38.7,770.1,70.33333333,1,36.33333333,24.7734188,24.7734188
A5200,120,30,21.73,38.89333333,19.7,36.82666667,21,36.72333333,19.39,34.2,19.53333333,39.2,-1.73,63.52666667,20.82333333,25.39,22.6,32.96333333,18.29,38.7,770.05,71.5,1,34.5,26.89825871,26.89825871
A5201,120,30,21.79,39.02666667,19.76,36.76666667,21.06666667,36.9,19.39,34.2,19.6,39.12666667,-1.845,65.15,20.76,25.39,22.6,33.22333333,18.29,38.53,770,72.66666667,1,32.66666667,41.32387928,41.32387928
A5202,100,20,21.89,38.75666667,19.79,36.66333333,21,36.9,19.39,34.6,19.73,38.76666667,-1.9225,66.37,20.675,25.4725,22.6,33.8,18.29,38.59,769.95,73.83333333,1,30.83333333,41.95993973,41.95993973
A5203,90,20,21.89,37.49666667,19.79,36.53,21,36.9,19.5,35.5,19.79,38.3,-2,67.59,20.6,25.5,22.66666667,34.19333333,18.29,38.53,769.9,75,1,29,39.23046447,39.23046447
A5204,90,20,22,36.36333333,19.89,36.46666667,21,36.9,19.56666667,35.83333333,19.82333333,37.86333333,-2,68.06333333,20.5,25.6,22.66666667,34.33333333,18.29,38.53,769.8666667,76.5,1,28.16666667,33.28830902,33.28830902
A5205,80,20,22,35.89,19.96333333,36.19333333,20.89,36.76,19.63333333,35.9,19.96333333,37.65666667,-2.045,68.14,20.42666667,25.53333333,22.575,33.8975,18.29,38.62666667,769.8333333,78,1,27.33333333,26.73205838,26.73205838
A5206,120,30,22,35.66333333,20.1,36.06,20.82333333,36.62666667,19.7,35.42666667,20,37.46666667,-2.322857143,68.63714286,20.35666667,25.63333333,22.5,33.39,18.29,38.7,769.8,79.5,1,26.5,43.41310464,43.41310464
A5207,110,20,22,35.53,20.1,35.93333333,20.79,36.59,19.73,35.39,20.06666667,37.4,-2.514545455,69.72727273,20.29,25.7,22.35666667,32.96666667,18.2,38.59,769.7666667,81,1,25.66666667,25.65416732,25.65416732
A5208,140,20,22.03333333,35.26,20.2,35.9,20.79,36.59,19.79,35.46333333,20.1,37.54,-2.5,70.29,20.26,25.76,22.29,32.9,18.2,38.72333333,769.7333333,82.5,1,24.83333333,11.48768608,11.48768608
A5209,120,20,22.1,35.12666667,20.26,35.9,20.82333333,36.4,19.82333333,35.56666667,21.66666667,80.79333333,-2.5,70.83,20.2,25.7,22.29,33.09333333,18.2,38.9,769.7,84,1,24,46.98856963,46.98856963
A5210,110,30,22.1,34.86333333,20.29,35.86333333,20.89,36.4,20.09666667,35.7,21.2,76.53333333,-2.64,70.3725,20.1,25.7,22.23,34.03333333,18.26,39.02666667,769.6833333,83.83333333,1,24.16666667,0.975600968,0.975600968
A5211,100,10,22.1,34.695,20.29,35.73,20.89,36.29,20.73333333,35.56,20.63333333,76.06333333,-2.8175,70.7975,20.03333333,25.63333333,22.245,34.375,18.2,38.93,769.6666667,83.66666667,1,24.33333333,0.404446654,0.404446654
A5212,110,0,22.1,34.59,20.39,35.66333333,20.89,36.29,21.06666667,35.22666667,20.42666667,74.06333333,-3.026666667,71.06,20,25.7,22.2,34.5,18.2,38.65666667,769.65,83.5,1,24.5,2.904919942,2.904919942
A5213,80,0,22.1,34.5,20.39,35.59,20.89,36.26,21.06666667,34.4,21.26333333,87.83333333,-3.2,71.36,20,25.7,22.2,34.65666667,18.2,38.42333333,769.6333333,83.33333333,1,24.66666667,28.32222591,28.32222591
A5214,90,0,22.1,34.5,20.32333333,35.59,20.89,36.12666667,20.92666667,34,21.19666667,86.1,-3.2,72.3,19.89,25.7,22.2,34.93,18.26,38.22333333,769.6166667,83.16666667,1,24.83333333,15.68524124,15.68524124
A5215,90,0,22.1,34.5,20.29,35.56,20.89,36.12666667,20.76,33.52666667,20.82666667,81.93,-3.266666667,72.46333333,19.89,25.7,22.16666667,35.12666667,18.2,37.96666667,769.6,83,1,25,17.17137597,17.17137597
A5216,70,0,22.1,34.43333333,20.29,35.5,20.89,36.12666667,20.63333333,33.19333333,20.63333333,78.93,-3.4,73.19666667,19.79,25.7,22.1,35.2,18.2,37.7,769.5166667,83.33333333,1,24.5,0.652772805,0.652772805
A5217,70,0,22.1,34.36333333,20.2,35.4,20.89,36.09,20.56666667,32.96666667,20.43,75.56333333,-3.36,73.73,19.79,25.7,22.06666667,35.2,18.2,37.43333333,769.4333333,83.66666667,1,24,2.02095313,2.02095313
A5218,50,0,22.03333333,34.23,20.2,35.32666667,20.865,36.0675,20.42666667,32.9,20.23,72.56333333,-3.5,73.86333333,19.7,25.79,22.06666667,35.33333333,18.2,37.22333333,769.35,84,1,23.5,5.886289745,5.886289745
A5219,40,10,22,34.09,20.2,35.2,20.79,36.06,20.35666667,32.93333333,20.16666667,69.36666667,-3.56,74.53333333,19.7,25.79,22,35.62666667,18.2,36.96333333,769.2666667,84.33333333,1,23,12.19451486,12.19451486
A5220,50,0,22,34.16333333,20.06666667,35.12666667,20.66666667,36.2,20.29,33.33333333,20.03333333,67.63333333,-3.56,75,19.63333333,26.3,22,35.9,18.2,37.56666667,769.1833333,84.66666667,1,22.5,36.45647501,36.45647501
A5221,50,0,21.96333333,34.29,19.96333333,35.03,20.6,36.33333333,20.245,33.745,19.89,65.96666667,-3.53,75.8,19.7,26.63333333,21.96333333,36.39,18.2,38.1,769.1,85,1,22,22.22309348,22.22309348
A5222,60,0,21.89,34.36333333,19.89,35.09,20.5,36.53,20.16666667,34.12666667,19.82333333,64.36666667,-3.723333333,75.4,19.7,27.05,21.89,36.72333333,18.2,38.59,768.9833333,85.5,1,29,46.75027522,46.75027522
A5223,60,0,21.85666667,34.7,19.79,35.12666667,20.5,36.66333333,20.1,34.33333333,19.7,62.39666667,-4.03,75.35666667,19.7,27.32333333,21.92666667,37.42666667,18.2,38.72333333,768.8666667,86,1,36,16.16953713,16.16953713
A5224,60,0,21.85666667,34.76,19.73,35.26,20.5,36.82666667,20,34.43333333,19.63333333,61.12333333,-4.156666667,75.62333333,19.63333333,27.46333333,22,37.83333333,18.2,38.9,768.75,86.5,1,43,32.06766988,32.06766988
A5225,60,0,21.79,34.86333333,19.66666667,35.4,20.5,36.96666667,20,34.56,19.6,59.89333333,-4.226666667,75.96333333,19.6,27.63333333,21.945,38.245,18.2,38.96666667,768.6333333,87,1,50,41.87207252,41.87207252
A5226,60,0,21.79,34.79,19.53333333,35.4,20.5,37.03,19.96333333,34.73,19.53333333,59.16666667,-4.375,76.0475,19.6,27.76,21.89,38.53,18.2,39,768.5166667,87.5,1,57,47.51822944,47.51822944
A5227,60,0,21.76,34.86,19.5,35.43333333,20.5,37.09,19.89,34.79,19.46333333,58.09333333,-4.466666667,76.3,19.6,27.92666667,21.89,38.72333333,18.2,39.06,768.4,88,1,64,37.70148368,37.70148368
A5228,60,0,21.7,35,19.42666667,35.43333333,20.39,37,19.79,34.82666667,19.365,57.2225,-4.5,76.4,19.6,28.06666667,21.85666667,38.86333333,18.2,39.09,768.25,88.66666667,1.166666667,63.83333333,26.78256624,26.78256624
A5229,40,0,21.6,35.12666667,19.35666667,35.26,20.39,37.06,19.79,34.9,19.29,56.53,-4.56,76.52666667,19.56666667,28.23,21.79,38.86333333,18.2,39.09,768.1,89.33333333,1.333333333,63.66666667,6.668467016,6.668467016
A5230,50,0,21.6,35.33333333,19.29,35.2,20.39,37.09,19.7,35,19.29,55.9,-4.433333333,77.16666667,19.5,28.35666667,21.79,38.9,18.2,39.09,767.95,90,1.5,63.5,38.34387092,38.34387092
A5231,40,0,21.55,35.45,19.26,35.2,20.32333333,37.16333333,19.7,35,19.23,55.5,-4.56,77.16666667,19.5,28.5,21.73,38.96666667,18.2,39.09,767.8,90.66666667,1.666666667,63.33333333,35.29741951,35.29741951
A5232,50,0,21.5,35.5,19.13333333,35.26,20.39,37.23,19.6,35,19.2,55.02666667,-4.466666667,78.06333333,19.5,28.56666667,21.76,39.23,18.2,39.09,767.65,91.33333333,1.833333333,63.16666667,35.52518087,35.52518087
A5233,70,0,21.42666667,35.36,19.1,35.6,20.39,37.29,19.6,34.93333333,19.13333333,54.76666667,-4.333333333,78.66333333,19.5,28.7,21.7,39.49,18.2,39.16333333,767.5,92,2,63,39.11784677,39.11784677
A5234,60,0,21.39,35.36333333,18.96333333,35.65666667,20.32333333,37.32666667,19.56666667,35,19.1,54.52666667,-4.126666667,79.49666667,19.5,28.76,21.7,39.86,18.2,39.29,767.3666667,91,2.166666667,56,40.06397289,40.06397289
A5235,60,0,21.32333333,35.29,18.89,35.86333333,20.39,37.4,19.5,35,19.03333333,54.19333333,-3.933333333,79.95666667,19.46333333,28.82333333,21.7,40.19333333,18.2,39.3725,767.2333333,90,2.333333333,49,5.829679465,5.829679465
A5236,60,0,21.29,35.29,18.89,36.03,20.34,37.5,19.5,35,19,53.93,-3.76,80.5,19.39,28.89,21.6,40.56666667,18.2,39.4,767.1,89,2.5,42,18.89543474,18.89543474
A5237,50,0,21.29,35.29,18.82333333,36.09,20.42666667,37.62666667,19.42666667,34.93333333,19,53.65666667,-3.626666667,80.7,19.39,28.92666667,21.6,40.83333333,18.2,39.53,766.9666667,88,2.666666667,35,20.11753699,20.11753699
A5238,70,0,21.2,35.29,18.76,36.2,20.5,37.7,19.39,35,18.96333333,53.52666667,-3.5,80.69,19.39,29.06666667,21.6,41.06666667,18.2,39.59,766.8333333,87,2.833333333,28,40.13182257,40.13182257
A5239,60,0,21.2,35.36333333,18.7,36.26,20.5,37.7,19.39,34.93333333,18.89,53.32666667,-3.5,80.69,19.29,29.1,21.6,41.33333333,18.2,39.59,766.7,86,3,21,47.54717725,47.54717725
A5240,60,0,21.1,35.26,18.66666667,36.4,20.56666667,37.7,19.39,35,18.89,53.16333333,-3.5,80.43333333,19.29,29.1,21.5,41.65666667,18.2,39.59,766.6333333,86.33333333,2.666666667,20.83333333,42.37683135,42.37683135
A5241,70,0,21.1,35.33333333,18.6,36.4,20.6,37.7,19.35666667,35,18.82333333,52.96333333,-3.595,80.025,19.29,29.245,21.5,41.93,18.2,39.62666667,766.5666667,86.66666667,2.333333333,20.66666667,34.62659422,34.62659422
A5242,60,0,21.06666667,35.33333333,18.56666667,36.5,20.6,37.7,19.29,35,18.79,52.76,-3.76,79.53333333,19.29,29.29,21.5,42.12666667,18.2,39.7,766.5,87,2,20.5,31.2049158,31.2049158
A5243,40,0,21,35.2,18.5,36.56,20.6,37.73,19.29,35,18.79,52.62666667,-3.963333333,78.86,19.29,29.35666667,21.5,42.4,18.2,39.66333333,766.4333333,87.33333333,1.666666667,20.33333333,40.93014087,40.93014087
A5244,40,0,21,35.2,18.5,36.7,20.6,37.86333333,19.23,34.93333333,18.79,52.56,-4.156666667,78.66666667,19.2,29.29,21.5,42.5,18.2,39.66333333,766.3666667,87.66666667,1.333333333,20.16666667,11.67166599,11.67166599
A5245,30,0,20.92666667,35.2,18.42666667,36.62666667,20.6,38,19.2,34.93333333,18.73,52.36,-4.433333333,78.26333333,19.2,29.35666667,21.5,42.5,18.2,39.62666667,766.3,88,1,20,48.02372751,48.02372751
A5246,60,0,20.89,35.2,18.39,36.7,20.6,38,19.2,34.93333333,18.7,52.2,-4.5,79.12333333,19.2,29.32333333,21.5,42.43333333,18.2,39.62666667,766.1833333,87.66666667,1.166666667,20.16666667,14.50815173,14.50815173
A5247,60,0,20.82333333,35.12666667,18.39,36.7,20.5,38.09,19.2,34.9,18.7,52.1175,-4.3,80.39666667,19.2,29.39,21.39,42.29,18.2,39.62666667,766.0666667,87.33333333,1.333333333,20.33333333,27.52722347,27.52722347
A5248,70,0,20.79,35.09,18.29,36.76666667,20.5,38.16333333,19.2,34.9,18.63333333,51.96333333,-4.366666667,79.59666667,19.2,29.42666667,21.39,42.23,18.2,39.7,765.95,87,1.5,20.5,17.90882151,17.90882151
